id;cursusnaam;tekst;datum;locatie
115Ein4-6-2019;Python Basis;Python Basis: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
115Ape3-7-2019;Python Basis;Python Basis: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
115Rot7-8-2019;Python Basis;Python Basis: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
115Ape4-9-2019;Python Basis;Python Basis: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
115Ams3-9-2019;Python Basis;Python Basis: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
115Rot9-10-2019;Python Basis;Python Basis: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
115Ein9-10-2019;Python Basis;Python Basis: 9, 15, 22 oktober in Eindhoven;9-10-2019;Eindhoven
115Ape6-11-2019;Python Basis;Python Basis: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
115Ams5-11-2019;Python Basis;Python Basis: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
115Rot4-12-2019;Python Basis;Python Basis: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
117Ape7-1-2019;Python en Blockchains;Python en Blockchains: 7, 14 januari in Apeldoorn;7-1-2019;Apeldoorn
117Rot4-2-2019;Python en Blockchains;Python en Blockchains: 4, 11 februari in Rotterdam;4-2-2019;Rotterdam
117Ape4-3-2019;Python en Blockchains;Python en Blockchains: 4, 11 maart in Apeldoorn;4-3-2019;Apeldoorn
117Ams5-3-2019;Python en Blockchains;Python en Blockchains: 5, 12 maart in Amsterdam;5-3-2019;Amsterdam
117Rot8-4-2019;Python en Blockchains;Python en Blockchains: 8, 15 april in Rotterdam;8-4-2019;Rotterdam
117Ape6-5-2019;Python en Blockchains;Python en Blockchains: 6, 13 mei in Apeldoorn;6-5-2019;Apeldoorn
117Rot3-6-2019;Python en Blockchains;Python en Blockchains: 3, 10 juni in Rotterdam;3-6-2019;Rotterdam
117Ape1-7-2019;Python en Blockchains;Python en Blockchains: 1, 8 juli in Apeldoorn;1-7-2019;Apeldoorn
117Rot5-8-2019;Python en Blockchains;Python en Blockchains: 5, 12 augustus in Rotterdam;5-8-2019;Rotterdam
117Ape2-9-2019;Python en Blockchains;Python en Blockchains: 2, 9 september in Apeldoorn;2-9-2019;Apeldoorn
117Rot7-10-2019;Python en Blockchains;Python en Blockchains: 7, 14 oktober in Rotterdam;7-10-2019;Rotterdam
117Ape4-11-2019;Python en Blockchains;Python en Blockchains: 4, 11 november in Apeldoorn;4-11-2019;Apeldoorn
117Rot2-12-2019;Python en Blockchains;Python en Blockchains: 2, 9 december in Rotterdam;2-12-2019;Rotterdam
118Ape7-1-2019;Python GeoSpatial;Python GeoSpatial: 7, 14 januari in Apeldoorn;7-1-2019;Apeldoorn
118Rot4-2-2019;Python GeoSpatial;Python GeoSpatial: 4, 11 februari in Rotterdam;4-2-2019;Rotterdam
118Ape4-3-2019;Python GeoSpatial;Python GeoSpatial: 4, 11 maart in Apeldoorn;4-3-2019;Apeldoorn
118Ams5-3-2019;Python GeoSpatial;Python GeoSpatial: 5, 12 maart in Amsterdam;5-3-2019;Amsterdam
118Rot8-4-2019;Python GeoSpatial;Python GeoSpatial: 8, 15 april in Rotterdam;8-4-2019;Rotterdam
118Ape6-5-2019;Python GeoSpatial;Python GeoSpatial: 6, 13 mei in Apeldoorn;6-5-2019;Apeldoorn
118Rot3-6-2019;Python GeoSpatial;Python GeoSpatial: 3, 10 juni in Rotterdam;3-6-2019;Rotterdam
118Ape1-7-2019;Python GeoSpatial;Python GeoSpatial: 1, 8 juli in Apeldoorn;1-7-2019;Apeldoorn
118Rot5-8-2019;Python GeoSpatial;Python GeoSpatial: 5, 12 augustus in Rotterdam;5-8-2019;Rotterdam
118Ape2-9-2019;Python GeoSpatial;Python GeoSpatial: 2, 9 september in Apeldoorn;2-9-2019;Apeldoorn
118Rot7-10-2019;Python GeoSpatial;Python GeoSpatial: 7, 14 oktober in Rotterdam;7-10-2019;Rotterdam
118Ape4-11-2019;Python GeoSpatial;Python GeoSpatial: 4, 11 november in Apeldoorn;4-11-2019;Apeldoorn
118Rot2-12-2019;Python GeoSpatial;Python GeoSpatial: 2, 9 december in Rotterdam;2-12-2019;Rotterdam
120Ape7-1-2019;Python TKinter GUI programming;Python TKinter GUI programming: 7, 14 januari in Apeldoorn;7-1-2019;Apeldoorn
120Rot4-2-2019;Python TKinter GUI programming;Python TKinter GUI programming: 4, 11 februari in Rotterdam;4-2-2019;Rotterdam
120Ape4-3-2019;Python TKinter GUI programming;Python TKinter GUI programming: 4, 11 maart in Apeldoorn;4-3-2019;Apeldoorn
120Ams5-3-2019;Python TKinter GUI programming;Python TKinter GUI programming: 5, 12 maart in Amsterdam;5-3-2019;Amsterdam
120Rot8-4-2019;Python TKinter GUI programming;Python TKinter GUI programming: 8, 15 april in Rotterdam;8-4-2019;Rotterdam
120Ape6-5-2019;Python TKinter GUI programming;Python TKinter GUI programming: 6, 13 mei in Apeldoorn;6-5-2019;Apeldoorn
120Rot3-6-2019;Python TKinter GUI programming;Python TKinter GUI programming: 3, 10 juni in Rotterdam;3-6-2019;Rotterdam
120Ape1-7-2019;Python TKinter GUI programming;Python TKinter GUI programming: 1, 8 juli in Apeldoorn;1-7-2019;Apeldoorn
120Rot5-8-2019;Python TKinter GUI programming;Python TKinter GUI programming: 5, 12 augustus in Rotterdam;5-8-2019;Rotterdam
120Ape2-9-2019;Python TKinter GUI programming;Python TKinter GUI programming: 2, 9 september in Apeldoorn;2-9-2019;Apeldoorn
120Rot7-10-2019;Python TKinter GUI programming;Python TKinter GUI programming: 7, 14 oktober in Rotterdam;7-10-2019;Rotterdam
120Ape4-11-2019;Python TKinter GUI programming;Python TKinter GUI programming: 4, 11 november in Apeldoorn;4-11-2019;Apeldoorn
120Rot2-12-2019;Python TKinter GUI programming;Python TKinter GUI programming: 2, 9 december in Rotterdam;2-12-2019;Rotterdam
121Ape7-1-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 7, 8, 9, 14 januari in Apeldoorn;7-1-2019;Apeldoorn
121Rot4-2-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 4, 5, 6, 11 februari in Rotterdam;4-2-2019;Rotterdam
121Ape4-3-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 4, 5, 6, 11 maart in Apeldoorn;4-3-2019;Apeldoorn
121Ams5-3-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 5, 6, 7, 12 maart in Amsterdam;5-3-2019;Amsterdam
121Rot8-4-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 8, 9, 10, 15 april in Rotterdam;8-4-2019;Rotterdam
121Ape6-5-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 6, 7, 8, 13 mei in Apeldoorn;6-5-2019;Apeldoorn
121Rot3-6-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 3, 4, 5, 10 juni in Rotterdam;3-6-2019;Rotterdam
121Ape1-7-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 1, 2, 3, 8 juli in Apeldoorn;1-7-2019;Apeldoorn
121Rot5-8-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 5, 6, 7, 12 augustus in Rotterdam;5-8-2019;Rotterdam
121Ape2-9-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 2, 3, 4, 9 september in Apeldoorn;2-9-2019;Apeldoorn
121Rot7-10-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 7, 8, 9, 14 oktober in Rotterdam;7-10-2019;Rotterdam
121Ape4-11-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 4, 5, 6, 11 november in Apeldoorn;4-11-2019;Apeldoorn
121Rot2-12-2019;Python voor beginnende programmeurs;Python voor beginnende programmeurs: 2, 3, 4, 9 december in Rotterdam;2-12-2019;Rotterdam
122Ape7-1-2019;C# Programmeren;C# Programmeren: 7, 14, 21 januari in Apeldoorn;7-1-2019;Apeldoorn
122Rot4-2-2019;C# Programmeren;C# Programmeren: 4, 11, 18 februari in Rotterdam;4-2-2019;Rotterdam
122Ape4-3-2019;C# Programmeren;C# Programmeren: 4, 11, 18 maart in Apeldoorn;4-3-2019;Apeldoorn
122Ams5-3-2019;C# Programmeren;C# Programmeren: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
122Rot8-4-2019;C# Programmeren;C# Programmeren: 8, 15, 22 april in Rotterdam;8-4-2019;Rotterdam
122Ein9-4-2019;C# Programmeren;C# Programmeren: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
122Ape6-5-2019;C# Programmeren;C# Programmeren: 6, 13, 20 mei in Apeldoorn;6-5-2019;Apeldoorn
122Ams7-5-2019;C# Programmeren;C# Programmeren: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
122Rot3-6-2019;C# Programmeren;C# Programmeren: 3, 10, 17 juni in Rotterdam;3-6-2019;Rotterdam
122Ein4-6-2019;C# Programmeren;C# Programmeren: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
122Ape1-7-2019;C# Programmeren;C# Programmeren: 1, 8, 15 juli in Apeldoorn;1-7-2019;Apeldoorn
122Rot5-8-2019;C# Programmeren;C# Programmeren: 5, 12, 19 augustus in Rotterdam;5-8-2019;Rotterdam
122Ape2-9-2019;C# Programmeren;C# Programmeren: 2, 9, 16 september in Apeldoorn;2-9-2019;Apeldoorn
122Ams3-9-2019;C# Programmeren;C# Programmeren: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
122Rot7-10-2019;C# Programmeren;C# Programmeren: 7, 14, 21 oktober in Rotterdam;7-10-2019;Rotterdam
122Ein8-10-2019;C# Programmeren;C# Programmeren: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
122Ape4-11-2019;C# Programmeren;C# Programmeren: 4, 11, 18 november in Apeldoorn;4-11-2019;Apeldoorn
122Ams5-11-2019;C# Programmeren;C# Programmeren: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
122Rot2-12-2019;C# Programmeren;C# Programmeren: 2, 9, 16 december in Rotterdam;2-12-2019;Rotterdam
123Ape7-1-2019;C++ Programmeren;C++ Programmeren: 7, 14, 21 januari in Apeldoorn;7-1-2019;Apeldoorn
123Rot4-2-2019;C++ Programmeren;C++ Programmeren: 4, 11, 18 februari in Rotterdam;4-2-2019;Rotterdam
123Ape4-3-2019;C++ Programmeren;C++ Programmeren: 4, 11, 18 maart in Apeldoorn;4-3-2019;Apeldoorn
123Ams5-3-2019;C++ Programmeren;C++ Programmeren: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
123Rot8-4-2019;C++ Programmeren;C++ Programmeren: 8, 15, 22 april in Rotterdam;8-4-2019;Rotterdam
123Ein9-4-2019;C++ Programmeren;C++ Programmeren: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
123Ape6-5-2019;C++ Programmeren;C++ Programmeren: 6, 13, 20 mei in Apeldoorn;6-5-2019;Apeldoorn
123Ams7-5-2019;C++ Programmeren;C++ Programmeren: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
123Rot3-6-2019;C++ Programmeren;C++ Programmeren: 3, 10, 17 juni in Rotterdam;3-6-2019;Rotterdam
123Ein4-6-2019;C++ Programmeren;C++ Programmeren: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
123Ape1-7-2019;C++ Programmeren;C++ Programmeren: 1, 8, 15 juli in Apeldoorn;1-7-2019;Apeldoorn
123Rot5-8-2019;C++ Programmeren;C++ Programmeren: 5, 12, 19 augustus in Rotterdam;5-8-2019;Rotterdam
123Ape2-9-2019;C++ Programmeren;C++ Programmeren: 2, 9, 16 september in Apeldoorn;2-9-2019;Apeldoorn
123Ams3-9-2019;C++ Programmeren;C++ Programmeren: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
123Rot7-10-2019;C++ Programmeren;C++ Programmeren: 7, 14, 21 oktober in Rotterdam;7-10-2019;Rotterdam
123Ein8-10-2019;C++ Programmeren;C++ Programmeren: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
123Ape4-11-2019;C++ Programmeren;C++ Programmeren: 4, 11, 18 november in Apeldoorn;4-11-2019;Apeldoorn
123Ams5-11-2019;C++ Programmeren;C++ Programmeren: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
123Rot2-12-2019;C++ Programmeren;C++ Programmeren: 2, 9, 16 december in Rotterdam;2-12-2019;Rotterdam
125Ape7-1-2019;Delphi Programmeren;Delphi Programmeren: 7, 14, 21 januari in Apeldoorn;7-1-2019;Apeldoorn
125Rot4-2-2019;Delphi Programmeren;Delphi Programmeren: 4, 11, 18 februari in Rotterdam;4-2-2019;Rotterdam
125Ape4-3-2019;Delphi Programmeren;Delphi Programmeren: 4, 11, 18 maart in Apeldoorn;4-3-2019;Apeldoorn
125Ams5-3-2019;Delphi Programmeren;Delphi Programmeren: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
125Rot8-4-2019;Delphi Programmeren;Delphi Programmeren: 8, 15, 22 april in Rotterdam;8-4-2019;Rotterdam
125Ein9-4-2019;Delphi Programmeren;Delphi Programmeren: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
125Ape6-5-2019;Delphi Programmeren;Delphi Programmeren: 6, 13, 20 mei in Apeldoorn;6-5-2019;Apeldoorn
125Ams7-5-2019;Delphi Programmeren;Delphi Programmeren: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
125Rot3-6-2019;Delphi Programmeren;Delphi Programmeren: 3, 10, 17 juni in Rotterdam;3-6-2019;Rotterdam
125Ein4-6-2019;Delphi Programmeren;Delphi Programmeren: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
125Ape1-7-2019;Delphi Programmeren;Delphi Programmeren: 1, 8, 15 juli in Apeldoorn;1-7-2019;Apeldoorn
125Rot5-8-2019;Delphi Programmeren;Delphi Programmeren: 5, 12, 19 augustus in Rotterdam;5-8-2019;Rotterdam
125Ape2-9-2019;Delphi Programmeren;Delphi Programmeren: 2, 9, 16 september in Apeldoorn;2-9-2019;Apeldoorn
125Ams3-9-2019;Delphi Programmeren;Delphi Programmeren: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
125Rot7-10-2019;Delphi Programmeren;Delphi Programmeren: 7, 14, 21 oktober in Rotterdam;7-10-2019;Rotterdam
125Ein8-10-2019;Delphi Programmeren;Delphi Programmeren: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
125Ape4-11-2019;Delphi Programmeren;Delphi Programmeren: 4, 11, 18 november in Apeldoorn;4-11-2019;Apeldoorn
125Ams5-11-2019;Delphi Programmeren;Delphi Programmeren: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
125Rot2-12-2019;Delphi Programmeren;Delphi Programmeren: 2, 9, 16 december in Rotterdam;2-12-2019;Rotterdam
126Ape9-1-2019;JAVA Programmeren;JAVA Programmeren: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
126Rot6-2-2019;JAVA Programmeren;JAVA Programmeren: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
126Ape6-3-2019;JAVA Programmeren;JAVA Programmeren: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
126Ams5-3-2019;JAVA Programmeren;JAVA Programmeren: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
126Rot10-4-2019;JAVA Programmeren;JAVA Programmeren: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
126Ein9-4-2019;JAVA Programmeren;JAVA Programmeren: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
126Ape8-5-2019;JAVA Programmeren;JAVA Programmeren: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
126Ams7-5-2019;JAVA Programmeren;JAVA Programmeren: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
126Rot5-6-2019;JAVA Programmeren;JAVA Programmeren: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
126Ein4-6-2019;JAVA Programmeren;JAVA Programmeren: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
126Ape3-7-2019;JAVA Programmeren;JAVA Programmeren: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
126Rot7-8-2019;JAVA Programmeren;JAVA Programmeren: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
126Ape4-9-2019;JAVA Programmeren;JAVA Programmeren: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
126Ams3-9-2019;JAVA Programmeren;JAVA Programmeren: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
126Rot9-10-2019;JAVA Programmeren;JAVA Programmeren: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
126Ein8-10-2019;JAVA Programmeren;JAVA Programmeren: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
126Ape6-11-2019;JAVA Programmeren;JAVA Programmeren: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
126Ams5-11-2019;JAVA Programmeren;JAVA Programmeren: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
126Rot4-12-2019;JAVA Programmeren;JAVA Programmeren: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
128Ape9-1-2019;ArcGIS en Python;ArcGIS en Python: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
128Rot6-2-2019;ArcGIS en Python;ArcGIS en Python: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
128Ape6-3-2019;ArcGIS en Python;ArcGIS en Python: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
128Ams5-3-2019;ArcGIS en Python;ArcGIS en Python: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
128Rot10-4-2019;ArcGIS en Python;ArcGIS en Python: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
128Ein9-4-2019;ArcGIS en Python;ArcGIS en Python: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
128Ape8-5-2019;ArcGIS en Python;ArcGIS en Python: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
128Ams7-5-2019;ArcGIS en Python;ArcGIS en Python: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
128Rot5-6-2019;ArcGIS en Python;ArcGIS en Python: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
128Ein4-6-2019;ArcGIS en Python;ArcGIS en Python: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
128Ape3-7-2019;ArcGIS en Python;ArcGIS en Python: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
128Rot7-8-2019;ArcGIS en Python;ArcGIS en Python: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
128Ape4-9-2019;ArcGIS en Python;ArcGIS en Python: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
128Ams3-9-2019;ArcGIS en Python;ArcGIS en Python: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
128Rot9-10-2019;ArcGIS en Python;ArcGIS en Python: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
128Ein8-10-2019;ArcGIS en Python;ArcGIS en Python: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
128Ape6-11-2019;ArcGIS en Python;ArcGIS en Python: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
128Ams5-11-2019;ArcGIS en Python;ArcGIS en Python: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
128Rot4-12-2019;ArcGIS en Python;ArcGIS en Python: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
129Ape7-1-2019;Google Maps en Python;Google Maps en Python: 7, 14 januari in Apeldoorn;7-1-2019;Apeldoorn
129Rot4-2-2019;Google Maps en Python;Google Maps en Python: 4, 11 februari in Rotterdam;4-2-2019;Rotterdam
129Ape4-3-2019;Google Maps en Python;Google Maps en Python: 4, 11 maart in Apeldoorn;4-3-2019;Apeldoorn
129Ams5-3-2019;Google Maps en Python;Google Maps en Python: 5, 12 maart in Amsterdam;5-3-2019;Amsterdam
129Rot8-4-2019;Google Maps en Python;Google Maps en Python: 8, 15 april in Rotterdam;8-4-2019;Rotterdam
129Ape6-5-2019;Google Maps en Python;Google Maps en Python: 6, 13 mei in Apeldoorn;6-5-2019;Apeldoorn
129Rot3-6-2019;Google Maps en Python;Google Maps en Python: 3, 10 juni in Rotterdam;3-6-2019;Rotterdam
129Ape1-7-2019;Google Maps en Python;Google Maps en Python: 1, 8 juli in Apeldoorn;1-7-2019;Apeldoorn
129Rot5-8-2019;Google Maps en Python;Google Maps en Python: 5, 12 augustus in Rotterdam;5-8-2019;Rotterdam
129Ape2-9-2019;Google Maps en Python;Google Maps en Python: 2, 9 september in Apeldoorn;2-9-2019;Apeldoorn
129Rot7-10-2019;Google Maps en Python;Google Maps en Python: 7, 14 oktober in Rotterdam;7-10-2019;Rotterdam
129Ape4-11-2019;Google Maps en Python;Google Maps en Python: 4, 11 november in Apeldoorn;4-11-2019;Apeldoorn
129Rot2-12-2019;Google Maps en Python;Google Maps en Python: 2, 9 december in Rotterdam;2-12-2019;Rotterdam
130Ape9-1-2019;QGIS en Python;QGIS en Python: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
130Rot6-2-2019;QGIS en Python;QGIS en Python: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
130Ape6-3-2019;QGIS en Python;QGIS en Python: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
130Ams5-3-2019;QGIS en Python;QGIS en Python: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
130Rot10-4-2019;QGIS en Python;QGIS en Python: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
130Ein9-4-2019;QGIS en Python;QGIS en Python: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
130Ape8-5-2019;QGIS en Python;QGIS en Python: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
130Ams7-5-2019;QGIS en Python;QGIS en Python: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
130Rot5-6-2019;QGIS en Python;QGIS en Python: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
130Ein4-6-2019;QGIS en Python;QGIS en Python: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
130Ape3-7-2019;QGIS en Python;QGIS en Python: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
130Rot7-8-2019;QGIS en Python;QGIS en Python: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
130Ape4-9-2019;QGIS en Python;QGIS en Python: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
130Ams3-9-2019;QGIS en Python;QGIS en Python: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
130Rot9-10-2019;QGIS en Python;QGIS en Python: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
130Ein8-10-2019;QGIS en Python;QGIS en Python: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
130Ape6-11-2019;QGIS en Python;QGIS en Python: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
130Ams5-11-2019;QGIS en Python;QGIS en Python: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
130Rot4-12-2019;QGIS en Python;QGIS en Python: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
135Ape8-1-2019;Google Maps;Google Maps: 8 januari in Apeldoorn;8-1-2019;Apeldoorn
135Rot5-2-2019;Google Maps;Google Maps: 5 februari in Rotterdam;5-2-2019;Rotterdam
135Ape5-3-2019;Google Maps;Google Maps: 5 maart in Apeldoorn;5-3-2019;Apeldoorn
135Ams4-3-2019;Google Maps;Google Maps: 4 maart in Amsterdam;4-3-2019;Amsterdam
135Rot2-4-2019;Google Maps;Google Maps: 2 april in Rotterdam;2-4-2019;Rotterdam
135Ape7-5-2019;Google Maps;Google Maps: 7 mei in Apeldoorn;7-5-2019;Apeldoorn
135Rot4-6-2019;Google Maps;Google Maps: 4 juni in Rotterdam;4-6-2019;Rotterdam
135Ape2-7-2019;Google Maps;Google Maps: 2 juli in Apeldoorn;2-7-2019;Apeldoorn
135Rot6-8-2019;Google Maps;Google Maps: 6 augustus in Rotterdam;6-8-2019;Rotterdam
135Ape3-9-2019;Google Maps;Google Maps: 3 september in Apeldoorn;3-9-2019;Apeldoorn
135Rot1-10-2019;Google Maps;Google Maps: 1 oktober in Rotterdam;1-10-2019;Rotterdam
135Ape5-11-2019;Google Maps;Google Maps: 5 november in Apeldoorn;5-11-2019;Apeldoorn
135Rot10-12-2019;Google Maps;Google Maps: 10 december in Rotterdam;10-12-2019;Rotterdam
138Ape9-1-2019;WebGIS;WebGIS: 9, 16, 23 januari in Apeldoorn;9-1-2019;Apeldoorn
138Rot6-2-2019;WebGIS;WebGIS: 6, 13, 20 februari in Rotterdam;6-2-2019;Rotterdam
138Ape6-3-2019;WebGIS;WebGIS: 6, 13, 20 maart in Apeldoorn;6-3-2019;Apeldoorn
138Ams5-3-2019;WebGIS;WebGIS: 5, 12, 19 maart in Amsterdam;5-3-2019;Amsterdam
138Rot10-4-2019;WebGIS;WebGIS: 10, 17, 24 april in Rotterdam;10-4-2019;Rotterdam
138Ein9-4-2019;WebGIS;WebGIS: 9, 16, 23 april in Eindhoven;9-4-2019;Eindhoven
138Ape8-5-2019;WebGIS;WebGIS: 8, 15, 22 mei in Apeldoorn;8-5-2019;Apeldoorn
138Ams7-5-2019;WebGIS;WebGIS: 7, 14, 21 mei in Amsterdam;7-5-2019;Amsterdam
138Rot5-6-2019;WebGIS;WebGIS: 5, 12, 19 juni in Rotterdam;5-6-2019;Rotterdam
138Ein4-6-2019;WebGIS;WebGIS: 4, 11, 18 juni in Eindhoven;4-6-2019;Eindhoven
138Ape3-7-2019;WebGIS;WebGIS: 3, 10, 17 juli in Apeldoorn;3-7-2019;Apeldoorn
138Rot7-8-2019;WebGIS;WebGIS: 7, 14, 21 augustus in Rotterdam;7-8-2019;Rotterdam
138Ape4-9-2019;WebGIS;WebGIS: 4, 11, 18 september in Apeldoorn;4-9-2019;Apeldoorn
138Ams3-9-2019;WebGIS;WebGIS: 3, 10, 17 september in Amsterdam;3-9-2019;Amsterdam
138Rot9-10-2019;WebGIS;WebGIS: 9, 16, 23 oktober in Rotterdam;9-10-2019;Rotterdam
138Ein8-10-2019;WebGIS;WebGIS: 8, 15, 22 oktober in Eindhoven;8-10-2019;Eindhoven
138Ape6-11-2019;WebGIS;WebGIS: 6, 13, 20 november in Apeldoorn;6-11-2019;Apeldoorn
138Ams5-11-2019;WebGIS;WebGIS: 5, 12, 19 november in Amsterdam;5-11-2019;Amsterdam
138Rot4-12-2019;WebGIS;WebGIS: 4, 11, 18 december in Rotterdam;4-12-2019;Rotterdam
155Ape15-3-2019;MOVE3D;MOVE3D: 15, 22, 29 maart in Apeldoorn;15-3-2019;Apeldoorn
155Ape7-6-2019;MOVE3D;MOVE3D: 7, 14, 21 juni in Apeldoorn;7-6-2019;Apeldoorn
155Ape8-11-2019;MOVE3D;MOVE3D: 8, 15, 22 november in Apeldoorn;8-11-2019;Apeldoorn
159Ape16-1-2019;Leergang Medewerker BGT;Leergang Medewerker BGT: 16, 17, 23, 24 januari in Apeldoorn;16-1-2019;Apeldoorn
159Ape6-3-2019;Leergang Medewerker BGT;Leergang Medewerker BGT: 6, 7, 8, 13 maart in Apeldoorn;6-3-2019;Apeldoorn
